Gain,Effective_Gain,sigma / mean ratio,error in gain,error in spread,chisquarestat,p value,Drift,Avalanche,Induction
13.07341236909678,0.8620603599901592,0.9999999999999805,0.5469278643636631,0.0635428809610339,0.05166533240488683,99.61692732428385,1000,350,100
13.183746213550497,4.256929853977492,0.999999999999998,0.5647968082221013,0.06162719658547362,0.06543345815808711,103.00950871222618,500,350,750
5.011086027823592,0.7094817066874065,1.0,0.17667769452215226,0.0911209451767469,0.05289756313280278,53.383540622969356,250,300,250
305.726794066346,95.84679788331944,0.794656460588434,3.5074499043229794,0.028255075662794168,0.0024178041327161115,101.87947396543588,100,500,1000
104.50532509762742,28.601867103054804,0.80076512611642,1.4984871066366923,0.034020403133014285,0.010344449680913007,114.26786767719355,100,450,750
5.306362264296389,1.3318832848854578,0.9999999999999996,0.19837612454627523,0.07509596441242211,0.08051185605855816,52.192319730102895,500,300,500
42.78095318860471,15.875149225301005,0.8813385813008541,0.8028836558743051,0.03246613268106563,0.05408068853393294,114.26786767719355,500,400,1000
40.84128574689427,8.855608411574202,0.8814297366085219,1.5503366190787904,0.06957455711896068,0.0643895392000321,93.94533960119225,100,400,500
5.11001298797394,1.7751312846249927,1.0,0.14315499487665256,0.0726179295760203,0.0361970000756652,53.383540622969356,100,300,750
13.677526502731414,4.4428479953783135,0.9999999999999996,0.5494731845812411,0.056405239993917514,0.06064487829191291,96.21667075350383,100,350,750
5.109320897733283,0.7225030350671003,1.0,0.19191895881694576,0.08103086912163798,0.058457748748936694,50.99846016571065,1000,300,250
13.540476636234226,4.408881126462133,0.9999999999999991,0.5308347802661735,0.06048380000185159,0.05747704019341746,96.21667075350383,250,350,750
5.276321770562912,1.325404477678791,0.9999999999999998,0.1962354977581065,0.07164630108922498,0.05650685830243902,47.39988391908093,250,300,500
300.67144873585966,15.042882096630034,0.8014387432420241,3.4846920151164533,0.02858525166119758,0.0020142287354050978,98.48438345934042,250,500,100
43.03873650729821,15.988254359686142,0.8928362701807603,1.4664573181969927,0.0600006855506364,0.05689319812497747,104.13873823027387,1000,400,1000
5.140406695564362,0.7529806154021496,0.9999999999999996,0.1928051636088419,0.08818156286809213,0.06398433480368372,52.192319730102895,100,300,250
110.55985102949214,37.79600171902616,0.8038240287749834,1.7922089788690245,0.03886173548749544,0.007882471663581971,104.13873823027387,750,450,1000
5.102054175306782,0.35503649092674555,0.9999999999999996,0.19915875204027184,0.0882198892334517,0.06057519030468083,48.602367367294164,250,300,100
42.870744461487206,9.211375951191881,0.8697567715317347,1.701657785497948,0.07520797433858684,0.07390351316668729,98.48438345934042,750,400,500
5.10323671481323,1.7053719811335377,1.0,0.2057239243643969,0.09359553340485212,0.062371023215980884,54.572227758941736,1000,300,750
113.73433848429127,12.703339405823037,0.8351089626731271,2.1491400991433203,0.04060317564133272,0.012027176029342017,98.48438345934042,1000,450,250
5.2506806742259675,2.1388681043911353,0.9999999999999996,0.22103230089036421,0.08890759884331927,0.07091661923994765,52.192319730102895,750,300,1000
113.25598705095707,22.169286521149075,0.82685622274498,1.8690690924876505,0.03830220351780032,0.007759854246439246,85.96490744123096,750,450,500
318.20891102746344,98.55569106010128,0.8015604192842369,3.619240122870305,0.028402222070430208,0.0026001201357317423,93.94533960119225,750,500,1000
107.1169020800111,21.071966290510435,0.8063203176578082,1.837105202937401,0.04005231846799549,0.009252736197276297,110.89800282268448,250,450,500
13.046143644176281,3.0618343698056982,0.9999999999999816,0.5462044273414758,0.06352985537369156,0.05799086894676161,97.35097037903296,500,350,500
12.613766856719405,0.8295843994018444,1.0,0.49809081087990204,0.06149631450781095,0.05111933231440778,101.87947396543588,500,350,100
107.42674667165471,5.957907205168913,0.8308399920657384,2.048834588562352,0.04024795124396842,0.010552728508019908,109.77330935028795,250,450,100
5.198854698444701,2.1573059941109087,0.9999999999999993,0.20492338419079553,0.08375019750634516,0.06273579072447698,49.80184956820181,250,300,1000
41.55552614520706,2.55788449585789,0.8736855723303176,1.3329778582375325,0.05910472402634515,0.0714767755732204,108.6478929735076,500,400,100
110.43983859115936,30.245920636937008,0.8362855346378644,1.8814170554125118,0.03841173763136793,0.011426620980850646,88.25016442187412,250,450,750
111.43075620579275,38.26087861776008,0.825377055876507,1.8840843839588337,0.03722008793622526,0.01370293463126524,107.52174097071946,500,450,1000
5.226176217706638,1.8062138769411045,0.9999999999999993,0.16361741419779044,0.06355992919047478,0.04447332123145887,53.383540622969356,500,300,750
40.64729857096607,8.827709680491452,0.8721491234300226,1.1804873538099032,0.0583148682937918,0.045706861800774004,93.94533960119225,250,400,500
112.07815121816559,12.526793831988746,0.8219292863038791,1.8156082795322777,0.036008064331861774,0.010926271582146327,103.00950871222618,750,450,250
17.92832349708502,5.789222156193333,0.9999996664126489,0.5933518362249206,0.04346350562292564,0.2929130905838915,92.80827038310771,750,350,750
301.1369360664701,30.839650248458664,0.7912702615752502,3.766616452367243,0.031146278919793276,0.0020316909859258115,104.13873823027387,100,500,250
110.34400291991307,6.031100921237601,0.8361033278501512,2.1311864871086086,0.0402868419802144,0.01404199555487186,115.38978970826685,750,450,100
16.988946080426,2.313541200140704,0.9785554414381663,0.4511854819098648,0.037998072074435243,0.21738905085906063,93.94533960119225,100,350,250
114.0288105136678,30.68362639788665,0.8197751934225741,1.994346815336755,0.03882686998646406,0.011569599299818864,100.74861874635032,1000,450,750
115.96944655409276,39.54576943311361,0.8402963858233269,1.6675200552234166,0.029341951238453547,0.014499041996161833,107.52174097071946,1000,450,1000
41.023882272865954,5.103456026880829,0.8966971504217586,1.798278446163792,0.07820500831756484,0.0662277073440093,90.53122543488065,500,400,250
40.81653477891534,5.123797265570781,0.8872987529920227,1.4403170268735483,0.06234776942721853,0.07177741878289458,103.00950871222618,100,400,250
305.6023748618403,15.142409608443119,0.7964813637022525,3.534846323409661,0.02806890914369753,0.0021032864416637774,109.77330935028795,750,500,100
318.23105570635846,78.02576276783478,0.7998595428742322,3.829409645634182,0.028687764331622446,0.0027419212115673878,110.89800282268448,1000,500,750
5.0452832881554635,0.7235299099759451,1.0,0.2197940458353931,0.09506568992834731,0.06725464479973832,49.80184956820181,500,300,250
43.767615960952156,16.184913620261938,0.865281207827944,1.3240993613167367,0.056495852420158144,0.07400501339772073,109.77330935028795,750,400,1000
311.2757583477774,76.49200049856915,0.7915912726042068,3.42160733565952,0.027576987504586786,0.0018739409159854194,100.74861874635032,750,500,750
16.771514813034788,1.1383178426353444,0.9989159865028218,0.45066595677461174,0.037016036713442,0.314401489812817,98.48438345934042,250,350,100
311.98629756957286,31.923745030724007,0.8035254772324066,3.896212219013914,0.03218690231946837,0.0016061835009842527,77.93052380523042,500,500,250
5.3157214044059975,0.3826140075527322,1.0,0.17113989711443062,0.058654031284223765,0.0688068326059039,49.80184956820181,100,300,100
300.02160047022636,53.27404797586853,0.7954424182324986,2.722628849873852,0.022785408716249855,0.002286246340105168,107.52174097071946,100,500,500
40.645968095131316,8.81438230267519,0.8793733703442506,1.3624681983920983,0.06277696354662884,0.058703758460130206,98.48438345934042,500,400,500
5.105302807449259,1.7268607720984555,1.0,0.21062137692328828,0.09875575233723416,0.05859328627804838,50.99846016571065,750,300,750
43.486713136931236,12.861427469751813,0.8887544364784877,1.3480726058853814,0.053324625616731354,0.0625605645844834,109.77330935028795,1000,400,750
13.344930465039265,5.370916026632678,0.9999999999999964,0.581191319258513,0.06415366633924764,0.05907678516476047,96.21667075350383,100,350,1000
5.198990770152385,1.3152928320384796,0.9999999999999998,0.19666645361044466,0.08935067718440308,0.06444655143974276,52.192319730102895,100,300,500
5.0759203586263295,0.3634448620998188,1.0,0.19085817273605674,0.08152035706201868,0.05185529103021669,49.80184956820181,500,300,100
108.35986962161557,21.295660269188648,0.8200782502453835,1.6322504813780023,0.03409146149882464,0.009941033875667837,103.00950871222618,100,450,500
41.44657285399322,15.563828099974803,0.8698281892431065,1.6897666207811548,0.0778066150936863,0.0665600013831312,91.67023917605484,100,400,1000
112.06335205138237,6.097496730947395,0.8205217090179454,1.5471058137233706,0.031700279419304526,0.007932903498833993,95.08146666924324,1000,450,100
109.7537633008638,12.39157688779565,0.8303169501424351,2.1028636357149058,0.044396264401427896,0.009702355042285933,87.10807219532191,500,450,250
13.05589031617128,4.161263247791128,0.999999999999966,0.550500158973881,0.06611892104371844,0.04104485342177461,100.74861874635032,1000,350,750
296.8298222776947,30.60491551510201,0.7938613616448316,2.894706003068591,0.024304839590221734,0.002232148334487805,103.00950871222618,250,500,250
112.50098991836617,30.481224475591713,0.8298358396555002,2.0116346002480356,0.03913576389707086,0.013137314645681505,99.61692732428385,500,450,750
314.2226848470744,77.64543520700127,0.7994047270331199,3.768791915934562,0.030481702720844436,0.0018523696741776388,90.53122543488065,500,500,750
315.9144763741167,55.37005551829231,0.7953081958012671,3.5077063868449123,0.026621639027994737,0.002577873073353964,114.26786767719355,1000,500,500
5.212398705835262,2.167046407106943,1.0,0.1935757836915615,0.08750956226512684,0.04881667139544153,50.99846016571065,500,300,1000
13.011881146190673,1.7518891847254665,0.999999999999968,0.6280666369036926,0.0667452106496618,0.07362403002605294,97.35097037903296,1000,350,250
13.387662722427963,5.358410696170449,0.999999999999998,0.6294838040082451,0.06583479082855932,0.068612856629159,101.87947396543588,500,350,1000
42.705562380312365,5.271240177178297,0.8769503548670999,1.5360838480212233,0.06740088462490497,0.06366820570421415,100.74861874635032,1000,400,250
40.369637001720086,5.045398738418906,0.8405161224867072,1.3468273692943529,0.07186608203702864,0.05151764713749186,96.21667075350383,250,400,250
4.841037027411136,0.33718004556652703,1.0,0.19476274555781828,0.09233681220795713,0.06381269620463796,53.383540622969356,750,300,100
108.27630465338338,12.271425860568057,0.8169226239209854,1.7715726437861359,0.03660747557309908,0.012925144527550343,104.13873823027387,250,450,250
307.9115758486192,31.183528028381325,0.7951149457758917,3.695820045436513,0.02982092980595088,0.0026102065676115375,106.39484024272251,1000,500,250
41.34482298401962,2.5581382903522525,0.8651799891442086,0.8527338550503745,0.04273165208171124,0.03304988078109784,77.93052380523042,100,400,100
316.4284176975033,32.137548495339814,0.8046150331584647,3.694458831375882,0.02688862070965251,0.0026768375413582586,104.13873823027387,750,500,250
319.3400458102773,98.52868119143896,0.7987297308194068,4.275352984649588,0.032976596707277255,0.0019320517675936062,93.94533960119225,1000,500,1000
13.209685512584292,1.7776887289736074,0.9999999999999922,0.5817702068811891,0.06465325524215758,0.05262147768332398,99.61692732428385,750,350,250
297.6525064739821,14.986165859133067,0.7935483620805052,3.621381753646419,0.030083749048904377,0.002902598918258374,104.13873823027387,100,500,100
5.146202494852826,2.0830170154867824,1.0,0.2607498515334219,0.12055221039963969,0.09036531149513843,52.192319730102895,1000,300,1000
13.134145034437285,5.285737081875719,0.9999999999999956,0.5379519712384527,0.06447902661780078,0.04294419951574735,98.48438345934042,250,350,1000
112.77241454313571,30.563830821050423,0.8288256756817706,1.8565368858597018,0.03499120160923403,0.013393108203704695,107.52174097071946,750,450,750
301.3386639383823,74.78641556146563,0.793092244614823,3.640792798961897,0.030569743298998562,0.0019648616982996018,92.80827038310771,100,500,750
42.895104635429504,9.17473508588637,0.9219519275567603,1.6209924040509849,0.06262827535130791,0.09400641860934313,101.87947396543588,1000,400,500
108.6015558852813,37.221218018396335,0.8074349496397811,1.5935110764923324,0.03591929687445228,0.009278471084025283,91.67023917605484,100,450,1000
108.02356307087042,5.948471743998428,0.8266254710246668,1.9106160764456004,0.038216219759936915,0.013183469498404245,112.02198574980785,500,450,100
113.67838841258929,22.004552247773713,0.8266896160803501,2.1190566034464924,0.040667646442411276,0.01339510591189281,101.87947396543588,1000,450,500
41.275359691046326,12.47781455311236,0.8685487779613652,1.3213187500735677,0.06047827304463553,0.05664577235380325,110.89800282268448,100,400,750
41.20154976124727,15.381906979147061,0.8793604946624549,0.8069111055886298,0.03931132713542623,0.030090332641225234,85.96490744123096,250,400,1000
12.782933318203103,2.970260583753873,1.0,0.5523197413639174,0.06646316493504906,0.04315154268265129,99.61692732428385,1000,350,500
42.105979526298555,2.570090029995555,0.8867853806485227,1.4024245781759999,0.05855210160527448,0.0689219199187533,107.52174097071946,750,400,100
108.37810193783163,12.317435357596953,0.8124378862633619,1.4901299039490379,0.0330070378085251,0.009032636632990886,90.53122543488065,100,450,250
109.79817797398114,21.61939553965019,0.8147168285538184,1.9428685465651439,0.03925288625753403,0.010458304491850267,112.02198574980785,500,450,500
4.9508509342060325,1.2213435233102061,1.0,0.22303216839371748,0.11065957693537878,0.06302068679566598,50.99846016571065,1000,300,500
40.67586147099044,12.127144583496714,0.8681133256165843,1.4241082410950723,0.06758230913392362,0.05542790695560437,100.74861874635032,250,400,750
5.070278740681112,1.2620484522883166,1.0,0.20355905922813058,0.0769251921519968,0.06996762861055575,47.39988391908093,750,300,500
307.368188039438,95.90382862382481,0.8001802640995425,3.3053725780109504,0.025653477608385256,0.002108261495787343,112.02198574980785,500,500,1000
13.638563155765452,0.9310283889860211,0.9999999999999998,0.524535688348058,0.050037699628404674,0.07652578559959908,95.08146666924324,100,350,100
5.172063084278148,1.7672413492504166,1.0,0.16384409606953415,0.07572988484691975,0.0626499180302465,52.192319730102895,250,300,750
105.87202648629419,5.863681466933217,0.8064912693891898,1.9802864473903712,0.04365078743116896,0.009948676145768807,107.52174097071946,100,450,100
13.404061388597155,1.8358152227671662,0.9999999999999978,0.49822614933096554,0.048587228616433484,0.06665468172129083,95.08146666924324,250,350,250
108.71915467655016,37.23174110340975,0.8120682345234965,1.9168742491136526,0.040105017726524174,0.011728489402769555,114.26786767719355,250,450,1000
17.504877899397357,4.155161483058448,0.9913482236336832,0.4967126986710522,0.03856288318415896,0.30376037167431674,92.80827038310771,250,350,500
308.65122254209297,54.19555578636402,0.7920792550324991,3.6089514345202414,0.029199299878902955,0.002345211102935175,105.26717729686034,500,500,500
301.390925039013,94.53121184968202,0.8003445838322654,3.2737439337187126,0.026582579466566718,0.002201492036437488,101.87947396543588,250,500,1000
13.111277713502053,3.0832699277493765,0.9999999999999931,0.5693044794724845,0.06396090188562972,0.06772701586279255,98.48438345934042,750,350,500
4.979968080529018,0.6966437342568294,1.0,0.19425977937553154,0.07955413995518114,0.06720673271251065,49.80184956820181,750,300,250
12.619002556589438,0.8411813311453331,1.0,0.5818745986165793,0.07152990262699302,0.045964078309675,101.87947396543588,750,350,100
41.05206103491689,12.212150599691832,0.9172536058567069,0.9968511617240161,0.03824772544249907,0.0529475521596894,116.51104728087356,500,400,750
305.8422069195148,15.31477500090343,0.7965441161336699,3.152739707836853,0.025667186836362325,0.0018508797306553688,101.87947396543588,500,500,100
300.8462067059797,53.26905065633745,0.8012015665367686,2.8315753243285693,0.022297767191628824,0.0019097026856662968,106.39484024272251,250,500,500
315.37783902356307,15.556341312151822,0.8009122718597028,3.5529897196171225,0.027490216005395737,0.001819211110035008,93.94533960119225,1000,500,100
42.425539690912096,5.238408178550289,0.8510886153488685,1.20485943928016,0.06436067808760858,0.046977236269250204,79.08194448784874,750,400,250
17.645937274370183,6.971020394235729,0.9756522035401588,0.7898124623724526,0.06509518170290138,0.22898543584518602,93.94533960119225,1000,350,1000
304.5000014310771,75.27111657506165,0.8026550760716635,3.445248441009481,0.027346155554116208,0.0024989922334473775,106.39484024272251,250,500,750
44.099637856311986,2.6582550358000705,0.8746965388613345,1.1971924031270915,0.054482688311952195,0.0517870515783235,81.3810151888991,1000,400,100
40.05801099181552,2.45798932425487,0.8563778051160649,1.3416648494392323,0.06693338229233571,0.05221300584362307,98.48438345934042,250,400,100
16.37170471829467,3.897573720410468,0.9127860908936437,1.0091128340457056,0.11341892693492109,0.1976685240314276,80.23209784876272,100,350,500
306.9232780172295,53.737561947642554,0.7962911469999835,3.021938193746069,0.023646437645451532,0.002156124445517408,114.26786767719355,750,500,500
41.95026450335589,12.511979623405729,0.9488114275694414,1.1423440468475947,0.03862198856399247,0.06325293169046735,115.38978970826685,750,400,750
18.058035804102627,7.131518688723134,0.9999999855450246,0.7734313030935726,0.05702746808974166,0.2600432655461965,92.80827038310771,750,350,1000
5.04448379725328,0.3435748395581325,1.0,0.20862971724906404,0.0827743871002687,0.0800396256847056,50.99846016571065,1000,300,100
16.86494053196984,2.2153339657256286,0.9999999999797495,0.5223565243915207,0.042418409741787566,0.23774497907434897,95.08146666924324,500,350,250
